,home_team_mean_offense_score,home_team_mean_midfield_score
21423,90.3,84.2
21424,71.3,71.0
21425,73.0,78.5
21426,72.7,72.0
21427,70.7,72.8
21428,73.7,75.8
21429,66.3,72.2
21430,74.3,74.5
21433,75.7,77.5
21434,74.7,75.0
21435,78.3,72.2
21437,77.7,81.2
21438,71.3,73.0
21439,77.0,77.2
21453,61.0,61.0
21464,87.3,86.2
21465,69.7,70.8
21466,80.0,80.0
21467,77.3,80.0
21468,74.3,74.2
21469,74.7,76.8
21471,86.7,85.5
21472,72.7,80.0
21473,66.3,79.2
21474,78.0,80.8
21475,72.0,80.8
21477,74.0,78.2
21480,69.3,70.8
21483,70.0,68.0
21485,74.7,73.8
21486,87.0,83.0
21488,81.7,82.2
21489,74.3,76.2
21490,85.7,88.8
21491,77.7,78.5
21492,73.0,74.0
21498,79.7,79.2
21499,68.7,72.8
21500,74.7,75.0
21501,84.7,87.5
21502,79.3,77.8
21504,71.3,73.0
21505,73.3,76.8
21515,80.3,77.5
21517,72.7,80.0
21518,70.7,72.8
21521,73.3,74.2
21522,84.0,77.8
21523,72.0,80.8
21525,74.0,78.2
21526,78.0,78.8
21530,90.3,84.2
21531,87.3,86.2
21532,82.7,80.5
21533,77.3,76.0
21534,71.3,71.0
21535,80.0,80.0
21537,77.3,80.0
21539,74.3,74.5
21540,77.3,80.0
21541,74.7,76.8
21542,87.0,83.0
21543,72.7,72.0
21546,70.0,71.2
21547,85.7,88.8
21570,71.0,70.5
21571,72.7,70.8
21578,75.7,68.2
21579,70.3,68.2
21580,78.3,73.0
21582,80.3,77.5
21583,74.3,74.2
21585,82.0,78.8
21592,70.3,68.2
21593,76.0,78.5
21595,75.7,68.2
21598,82.0,79.5
21607,86.7,85.5
21609,82.7,83.0
21610,82.3,85.5
21611,66.3,79.2
21612,78.0,80.8
21613,73.3,72.8
21616,87.7,85.5
21617,78.0,78.8
21618,80.3,77.5
21619,87.3,86.2
21620,77.3,72.8
21622,74.7,73.8
21624,81.7,82.2
21626,77.7,74.5
21632,74.3,71.0
21634,72.3,73.8
21638,66.3,72.2
21641,77.0,77.2
21646,73.0,78.5
21647,74.3,77.0
21648,72.7,72.0
21649,84.3,85.0
21650,77.3,80.0
21651,74.3,76.2
21653,77.7,78.5
21654,77.3,80.0
21655,86.0,81.2
21656,74.7,76.8
21661,68.7,72.8
21662,77.7,81.2
21665,75.7,77.5
21666,77.7,81.2
21667,85.3,83.0
21669,82.7,80.5
21670,71.7,76.8
21671,80.0,80.0
21672,74.3,74.2
21675,69.3,70.8
21680,73.3,74.2
21681,72.7,80.0
21682,84.0,77.8
21683,72.0,80.8
21684,74.0,78.2
21687,70.0,68.0
21691,68.3,69.2
21692,87.3,86.2
21693,77.3,76.0
21699,66.3,79.2
21700,74.3,73.8
21701,69.7,70.8
21703,74.7,73.8
21704,64.0,70.8
21706,77.3,80.0
21707,74.3,76.2
21708,85.7,88.8
21710,74.3,77.0
21711,80.0,73.5
21713,77.7,74.5
21718,79.7,79.2
21720,79.3,77.8
21721,74.7,75.0
21722,78.3,72.2
21723,71.3,73.0
21725,73.3,76.8
21726,80.3,77.5
21728,68.3,69.5
21729,78.7,81.5
21730,77.7,81.2
21733,77.3,80.0
21734,73.7,75.8
21735,73.0,74.0
21736,82.0,79.5
21750,61.0,61.0
21761,77.3,80.0
21764,77.0,78.2
21765,66.0,69.0
21766,78.3,73.0
21769,71.7,76.8
21770,76.0,76.0
21771,71.7,66.8
21772,80.0,80.0
21773,80.0,73.5
21782,71.7,66.8
21784,71.0,70.5
21786,75.7,75.8
21787,72.7,70.8
21788,82.0,78.8
21789,77.0,78.2
21791,76.0,76.0
21792,76.0,78.5
21793,78.3,73.0
21795,80.0,73.5
21796,75.7,68.2
21797,80.3,77.5
21798,87.0,83.0
21799,74.3,77.0
21800,84.3,85.0
21801,81.7,82.2
21802,77.7,78.5
21803,70.0,71.2
21804,85.7,88.8
21808,64.0,70.8
21810,77.3,76.0
21812,74.3,74.5
21813,77.3,80.0
21830,77.3,80.0
21831,70.3,68.2
21833,74.3,74.2
21834,77.7,81.2
21835,79.7,79.2
21836,75.7,77.5
21837,84.7,87.5
21838,74.7,75.0
21839,71.3,73.0
21840,87.3,86.2
21841,77.7,81.2
21843,74.7,76.8
21849,82.7,80.5
21850,73.3,74.2
21851,80.0,80.0
21853,70.7,72.8
21854,86.7,85.5
21855,82.3,85.5
21857,72.0,80.8
21858,78.0,80.8
21859,78.3,72.2
21862,78.0,78.8
21868,71.7,76.8
21871,74.3,73.8
21874,66.0,69.0
21876,68.3,69.2
21878,74.7,73.8
21879,64.0,70.8
21881,81.7,82.2
21882,70.0,71.2
21885,71.3,71.0
21886,69.7,70.8
21890,70.0,68.0
21891,77.3,72.8
21896,74.3,74.5
21899,84.7,87.5
21900,79.3,77.8
21901,85.3,83.0
21903,73.3,76.8
21904,69.3,70.8
21908,90.3,84.2
21915,86.7,85.5
21916,82.7,83.0
21917,72.7,80.0
21918,66.3,79.2
21919,73.3,72.8
21920,77.0,77.2
21921,84.0,77.8
21923,74.0,78.2
21924,87.7,85.5
21927,82.0,79.5
21932,87.3,86.2
21933,82.3,85.5
21934,77.3,76.0
21935,72.7,72.0
21936,66.3,72.2
21957,66.3,72.2
21969,74.3,71.0
21970,73.0,78.5
21971,77.0,77.2
21972,73.0,78.5
21974,73.0,78.5
21978,74.7,73.8
21979,73.0,74.0
21981,74.7,76.8
21982,85.0,86.8
21983,77.0,79.8
21984,77.7,78.2
21985,77.0,77.0
21986,70.7,66.5
21987,71.3,72.0
21989,78.3,76.5
21992,84.3,82.5
21993,82.3,84.0
21994,79.3,79.0
21995,74.3,74.8
21996,73.7,78.0
21997,67.7,77.8
22000,72.0,74.5
22001,77.7,80.5
22002,84.3,85.2
22003,79.3,76.8
22006,72.7,75.0
22009,83.7,85.8
22010,75.0,80.5
22011,70.3,72.5
22012,80.0,82.0
22013,70.0,79.8
22014,73.3,75.2
22015,78.3,76.5
22016,75.0,72.8
22019,76.3,80.0
22020,82.3,84.0
22021,65.7,72.0
22022,76.7,82.0
22023,75.3,77.2
22024,78.3,69.8
22026,68.7,70.2
22027,86.0,85.2
22028,77.7,80.5
22029,86.7,87.0
22030,79.3,76.8
22038,76.7,82.0
22040,77.7,80.5
22042,86.7,87.0
22043,85.0,86.8
22044,84.3,82.5
22047,72.7,72.0
22048,82.3,84.0
22049,83.3,77.5
22050,84.3,85.2
22051,78.3,76.5
22052,75.0,80.5
22054,86.0,85.2
22055,87.7,83.8
22056,77.7,78.2
22057,73.3,72.8
22059,74.7,77.5
22060,82.3,81.0
22061,90.0,82.5
22062,72.0,74.5
22063,70.7,66.5
22064,76.3,80.0
22065,67.7,77.8
22066,73.7,78.0
22067,79.3,79.0
22069,72.7,75.0
22070,70.7,67.2
22071,65.0,70.8
22072,75.7,76.8
22074,73.7,75.2
22076,80.7,79.2
22077,77.7,79.2
22078,68.3,74.5
22079,81.3,79.5
22080,87.3,86.0
22081,83.7,85.8
22082,77.0,79.8
22084,72.7,72.0
22088,75.7,73.0
22089,68.7,68.5
22092,76.3,80.0
22093,83.3,77.5
22094,87.7,83.8
22095,72.0,74.5
22096,78.7,84.0
22097,86.7,87.0
22098,79.3,79.0
22099,65.7,72.0
22100,73.7,78.0
22101,78.3,69.8
22102,80.0,82.0
22103,77.7,78.2
22104,73.3,75.2
22105,71.3,72.0
22108,75.0,72.8
22109,72.7,76.2
22112,70.3,75.5
22114,73.3,72.8
22116,70.7,67.2
22117,76.3,78.2
22118,72.3,70.2
22120,77.0,75.8
22121,85.0,86.8
22122,77.0,79.8
22124,72.7,72.0
22128,68.7,68.5
22129,75.7,76.8
22130,83.7,78.2
22131,80.7,79.2
22134,77.7,79.2
22135,66.7,69.5
22136,78.0,75.5
22137,76.7,75.2
22138,72.0,75.2
22139,75.3,81.0
22140,84.3,82.5
22141,83.3,77.5
22142,72.0,74.5
22143,87.7,83.8
22144,84.3,85.2
22145,78.7,84.0
22146,79.3,79.0
22147,74.3,74.8
22148,73.7,78.0
22149,67.7,77.8
22150,77.7,78.2
22151,77.0,77.0
22152,71.3,72.0
22153,70.7,66.5
22154,72.7,75.0
22156,72.7,76.2
22162,68.7,70.2
22163,86.0,85.2
22164,70.7,66.5
22165,77.7,80.5
22166,86.7,87.0
22167,85.0,86.8
22168,72.7,76.2
22169,84.3,82.5
22173,72.7,72.0
22174,82.3,84.0
22175,83.3,77.5
22176,84.3,85.2
22177,74.3,74.8
22179,78.3,76.5
22180,77.0,77.0
22181,70.3,72.5
22182,65.7,72.0
22183,80.0,82.0
22185,76.3,80.0
22186,87.7,83.8
22192,70.0,79.8
22193,66.7,69.5
22194,90.0,82.5
22196,68.7,68.5
22197,75.7,76.8
22198,81.3,79.5
22199,75.3,81.0
22200,87.3,86.0
22201,84.3,85.2
22202,79.3,76.8
22203,85.0,86.8
22204,75.0,80.5
22210,83.7,78.2
22211,66.7,71.8
22212,82.3,84.0
22213,84.3,82.5
22214,86.0,85.2
22215,77.7,80.5
22216,76.7,82.0
22217,74.3,74.8
22218,67.7,77.8
22219,75.3,77.2
22220,77.0,77.0
22221,70.3,72.5
22222,70.0,79.8
22223,70.7,66.5
22224,72.7,75.0
22226,78.3,76.5
22228,68.7,70.2
22233,76.7,75.2
22234,78.7,84.0
22235,86.7,87.0
22236,83.7,85.8
22237,75.0,80.5
22239,72.7,72.0
22244,75.7,76.8
22245,75.7,77.0
22246,66.7,71.8
22248,78.0,75.5
22249,76.7,75.2
22250,72.0,75.2
22251,74.7,77.5
22252,82.3,81.0
22253,76.3,80.0
22254,83.3,77.5
22255,87.7,83.8
22256,86.0,85.2
22257,65.7,72.0
22258,76.7,82.0
22259,75.3,77.2
22260,78.3,69.8
22261,70.3,72.5
22262,80.0,82.0
22263,73.3,75.2
22264,70.0,79.8
22267,75.0,72.8
22268,72.7,76.2
22269,68.7,70.2
22272,76.7,75.2
22280,76.7,75.2
22291,75.0,72.8
22298,84.3,85.2
22299,80.0,82.0
22300,86.7,87.0
22301,71.3,72.0
22302,86.0,85.2
22304,77.0,77.0
22308,78.3,76.5
22311,71.7,76.5
22318,60.3,60.8
22319,75.7,76.8
22320,66.7,71.8
22321,76.7,75.2
22323,70.7,74.2
22328,83.7,85.8
22329,79.3,76.8
22330,70.7,66.5
22331,84.3,82.5
22332,78.3,69.8
22333,73.7,78.0
22335,87.7,83.8
22337,70.3,72.5
22338,85.0,86.8
22340,74.3,74.8
22341,73.3,72.8
22342,70.0,69.2
22343,70.3,75.5
22351,75.3,81.0
22354,75.7,73.0
22356,65.0,70.8
22358,76.3,80.0
22361,70.0,79.8
22368,73.3,75.2
22369,80.0,82.0
22371,75.3,77.2
22372,72.7,72.0
22373,82.3,84.0
22374,79.3,79.0
22375,77.7,78.2
22376,78.7,84.0
22377,67.7,77.8
22379,69.0,68.5
22380,72.7,76.2
22381,65.7,72.0
22387,75.0,72.8
22388,75.0,80.5
22389,70.7,66.5
22391,77.0,79.8
22392,77.7,80.5
22393,76.7,82.0
22394,78.3,69.8
22395,68.7,70.2
22396,83.3,77.5
22399,72.7,75.0
22400,74.3,74.8
22402,73.7,75.2
22403,76.3,78.2
22405,68.3,74.5
22407,78.0,75.5
22412,70.7,67.2
22414,70.7,68.5
22415,77.7,73.0
22416,72.3,70.2
22417,79.3,74.0
22418,80.3,76.2
22419,67.7,72.8
22422,68.7,68.5
22424,73.3,75.2
22433,70.0,79.8
22434,86.0,85.2
22436,72.7,72.0
22437,77.0,77.0
22439,78.7,84.0
22440,67.7,77.8
22441,66.7,71.8
22442,75.7,76.8
22444,80.7,79.2
22445,77.0,75.8
22447,69.0,70.2
22448,81.3,79.2
22449,81.0,77.2
22451,77.7,79.2
22452,79.3,76.8
22453,75.0,80.5
22454,83.7,85.8
22455,72.7,76.2
22456,65.7,72.0
22458,76.3,80.0
22459,77.0,79.8
22460,73.7,78.0
22461,76.7,82.0
22463,87.7,83.8
22467,85.0,86.8
22469,77.0,79.8
22474,77.0,77.0
22476,84.3,82.5
22479,83.7,78.2
22481,79.3,76.8
22484,75.0,80.5
22486,77.0,77.0
22487,78.7,84.0
22488,75.0,72.8
22489,72.7,75.0
22490,83.3,77.5
22491,67.7,77.8
22494,76.3,80.0
22495,87.7,83.8
22496,86.7,87.0
22497,85.0,86.8
22499,82.3,84.0
22500,79.3,79.0
22501,74.3,74.8
22507,80.3,76.2
22509,86.0,85.2
22510,75.0,80.5
22511,77.0,77.0
22512,77.0,79.8
22513,83.7,78.2
22514,76.7,75.2
22522,66.7,69.5
22523,82.3,81.0
22524,90.0,82.5
22525,72.0,75.2
22529,71.3,72.0
22530,70.3,72.5
22531,84.3,82.5
22532,75.0,72.8
22533,77.7,79.2
22534,72.7,75.0
22536,78.3,76.5
22537,83.7,85.8
22546,87.3,86.0
22547,71.7,76.5
22548,81.0,77.2
22549,72.7,72.0
22551,77.7,78.2
22552,81.3,79.2
22553,79.3,76.8
22554,68.3,74.5
22555,70.0,79.8
22556,66.7,71.8
22558,75.7,77.0
22565,80.3,76.2
22566,76.7,82.0
22567,86.0,85.2
22568,77.7,80.5
22569,87.7,83.8
22572,82.3,84.0
22573,79.3,79.0
22575,76.7,75.2
22578,85.0,86.8
22580,80.0,82.0
22581,77.0,79.8
22583,79.0,71.0
22585,72.3,73.0
22590,75.7,76.8
22595,69.0,68.5
22596,77.0,75.8
22597,75.3,77.2
22598,86.7,87.0
22599,70.0,69.2
22600,70.3,72.5
22601,75.0,72.8
22602,80.7,79.2
22604,83.3,77.5
22605,81.3,79.2
22606,83.7,85.8
22609,70.7,74.2
22618,78.0,75.5
22619,81.3,79.5
22620,76.7,75.2
22621,74.7,77.5
22622,75.3,81.0
22625,84.3,85.2
22626,76.7,75.2
22627,75.7,77.0
22629,73.3,72.8
22631,79.0,71.0
22640,75.7,76.8
22641,77.7,73.0
22642,71.7,76.5
22643,75.0,72.8
22645,68.3,74.5
22646,84.3,82.5
22647,66.7,71.8
22652,76.3,78.2
22653,83.7,78.2
22654,80.7,79.2
22655,70.0,79.8
22656,77.7,80.5
22657,77.7,78.2
22658,75.7,77.0
22661,76.7,82.0
22662,82.3,84.0
22663,87.7,83.8
22664,87.3,86.0
22665,81.3,79.5
22667,73.7,78.0
22668,83.3,77.5
22669,83.7,85.8
22670,90.0,82.5
22671,74.7,77.5
22673,79.0,71.0
22674,72.3,73.0
22678,66.7,71.8
22680,60.3,60.8
22682,75.7,76.8
22685,70.7,74.2
22688,68.3,74.5
22690,70.3,72.5
22691,85.0,86.8
22693,77.0,77.0
22694,84.3,82.5
22695,77.7,78.2
22696,77.7,80.5
22697,77.0,79.8
22698,82.3,84.0
22699,81.3,79.5
22700,87.3,86.0
22701,80.3,76.2
22702,78.7,84.0
22703,87.7,83.8
22704,79.3,76.8
22705,75.3,81.0
22706,90.0,82.5
22707,83.7,85.8
22708,70.3,72.5
22709,85.0,86.8
22711,84.3,82.5
22712,75.0,80.5
22713,76.7,75.2
22714,81.3,79.5
22716,77.7,80.5
22717,71.3,72.0
22718,82.3,84.0
22719,77.0,79.8
22720,82.3,81.0
22721,90.0,82.5
22722,73.7,78.0
22723,87.7,83.8
22725,83.7,85.8
22726,79.3,76.8
22727,85.0,86.8
22728,84.3,85.2
22729,78.0,75.5
22730,87.3,86.0
22732,66.7,69.5
22733,75.3,81.0
22736,84.3,82.5
22737,70.0,79.8
22738,82.3,84.0
22739,86.0,85.2
22740,87.3,86.0
22741,76.7,75.2
22743,78.7,84.0
22744,86.7,87.0
22745,90.0,82.5
22746,82.3,81.0
22747,87.7,83.8
22748,79.3,76.8
22749,83.7,78.2
22750,75.0,80.5
22751,86.0,85.2
22752,72.0,75.2
22753,87.3,86.0
22757,75.3,77.2
22758,77.0,79.8
22759,83.7,78.2
22760,82.3,81.0
22761,90.0,82.5
22764,87.3,86.0
22765,90.0,82.5
22766,84.3,82.5
22769,73.3,72.8
22770,87.7,83.8
22772,81.3,79.2
22774,73.3,72.8
22775,72.0,75.2
22777,81.3,79.2
22778,87.3,86.0
22781,83.7,78.2
22782,87.7,83.8
22786,76.7,75.2
22787,71.0,69.0
22789,73.3,72.8
22790,81.3,79.2
22794,73.3,72.8
22797,81.3,79.2
22801,81.3,79.2
22802,73.3,72.8
22807,73.3,72.8
22809,83.7,78.2
22810,76.7,75.2
22811,68.7,68.5
22814,83.7,78.2
22816,68.7,68.5
22817,76.7,75.2
22818,83.7,78.2
22819,76.7,75.2
22820,76.7,75.2
22828,72.3,73.5
22830,76.7,79.5
22832,74.0,77.0
22833,79.3,70.8
22835,80.7,79.0
22836,69.0,72.5
22837,86.0,84.5
22840,88.3,86.8
22842,77.7,80.2
22844,79.7,78.0
22846,76.7,78.2
22848,77.0,76.2
22849,76.3,78.0
22853,81.0,78.0
22856,81.7,76.2
22857,76.7,74.0
22859,80.0,73.8
22860,75.3,69.0
22861,64.3,67.0
22862,75.0,77.5
22863,72.3,73.5
22864,67.7,72.8
22865,68.0,70.8
22866,82.3,77.5
22867,85.3,84.5
22869,76.7,78.5
22872,72.7,73.0
22873,84.7,75.8
22874,71.3,74.2
22876,72.7,74.5
22877,68.3,68.8
22878,76.0,74.5
22879,73.0,76.8
22880,76.3,77.8
22881,76.7,78.2
22882,73.0,78.0
22884,70.7,67.5
22885,82.7,78.2
22887,72.3,74.0
22888,79.0,78.5
22890,77.7,75.0
22892,76.0,78.2
22893,77.0,78.0
22897,72.7,73.8
22898,80.3,81.8
22899,72.3,73.5
22900,78.7,80.0
22902,74.0,77.5
22903,77.7,72.5
22906,83.0,83.5
22907,77.0,76.2
22908,59.7,65.8
22909,70.7,77.2
22913,82.3,77.5
22917,71.0,74.5
22918,85.0,86.0
22919,64.3,64.5
22920,76.7,79.5
22922,85.7,85.5
22923,88.0,84.0
22924,70.0,73.0
22926,71.3,74.2
22927,82.7,87.8
22928,73.7,75.0
22929,76.0,74.5
22930,74.3,76.2
22931,84.3,80.0
22932,73.0,76.8
22933,70.3,69.2
22935,78.3,69.0
22936,77.7,75.8
22939,79.3,80.0
22941,70.7,72.0
22942,68.0,68.0
22947,71.7,67.0
22950,76.3,69.8
22952,72.0,69.2
22954,68.3,66.0
22958,80.0,73.8
22960,77.0,74.5
22963,72.7,73.8
22965,77.0,78.0
22966,88.3,86.8
22968,77.0,80.8
22969,77.7,80.2
22970,74.7,68.2
22971,83.0,83.5
22972,79.7,78.0
22973,76.7,84.2
22974,70.7,77.2
22975,76.3,78.0
22976,64.3,64.5
22977,76.7,78.5
22979,71.0,74.5
22980,72.7,77.2
22981,67.7,74.2
22982,85.3,84.5
22983,73.0,78.5
22985,70.0,73.0
22986,72.7,73.0
22987,84.7,75.8
22988,71.3,74.2
22990,72.7,74.5
22991,70.3,69.2
22992,70.7,67.5
22993,73.0,78.0
22994,69.0,70.0
22995,81.0,80.8
22996,74.3,76.2
22997,84.3,80.0
22998,89.0,84.0
22999,86.3,85.5
23001,79.3,70.8
23007,81.7,76.2
23011,85.3,84.5
23013,80.0,73.8
23014,64.3,67.0
23015,67.7,72.8
23016,77.0,74.5
23017,72.3,73.5
23018,69.0,70.0
23019,77.7,75.8
23021,82.7,78.2
23023,72.3,74.0
23025,79.0,78.5
23027,74.0,77.0
23028,76.7,74.0
23030,76.0,74.5
23031,76.3,77.8
23032,74.3,76.2
23033,73.0,76.8
23034,84.3,80.0
23036,57.7,63.2
23038,85.7,85.5
23039,76.7,78.5
23043,76.7,78.2
23045,59.7,65.8
23046,76.3,78.0
23047,71.3,74.2
23048,82.7,87.8
23050,81.0,78.0
23053,77.7,75.0
23054,72.0,69.2
23055,79.3,70.8
23058,82.3,77.5
23059,68.0,70.8
23061,76.7,79.5
23062,72.3,73.5
23064,74.0,77.5
23068,72.7,73.0
23069,84.7,75.8
23071,76.0,78.2
23073,80.7,79.0
23074,73.3,75.0
23076,73.0,66.8
23077,86.0,84.5
23080,81.7,76.2
23081,70.3,69.2
23082,78.3,69.0
23083,70.7,67.5
23084,82.7,78.2
23088,76.3,69.8
23091,68.0,68.0
23093,68.3,68.8
23094,81.0,80.8
23095,76.3,77.8
23096,89.0,84.0
23097,76.7,78.2
23100,85.3,84.5
23101,85.0,86.0
23104,83.0,83.5
23105,79.7,78.0
23107,59.7,65.8
23108,76.7,84.2
23109,77.0,76.2
23110,71.3,74.2
23111,72.7,74.5
23112,73.7,75.0
23113,71.7,67.0
23115,79.3,80.0
23119,75.3,69.0
23121,64.3,67.0
23122,75.0,77.5
23124,67.7,72.8
23125,86.0,84.5
23126,80.3,81.8
23127,71.0,74.5
23128,82.3,77.5
23129,64.3,64.5
23132,78.7,80.0
23134,77.7,80.2
23135,77.7,72.5
23136,88.0,84.0
23137,70.0,73.0
23141,70.7,72.0
23143,68.3,66.0
23146,72.7,73.8
23149,81.7,76.2
23150,69.0,70.0
23151,77.7,75.8
23152,73.0,78.0
23156,68.3,68.8
23157,81.0,80.8
23158,89.0,84.0
23159,86.3,85.5
23160,76.7,78.2
23161,57.7,63.2
23162,82.7,78.2
23165,71.0,74.5
23168,76.7,78.5
23170,80.3,81.8
23171,78.7,80.0
23175,70.7,72.0
23176,68.3,66.0
23179,68.0,68.0
23182,80.0,73.8
23183,77.0,74.5
23185,72.3,73.5
23186,72.7,73.8
23188,68.0,70.8
23189,72.7,77.2
23190,76.3,78.0
23192,70.7,77.2
23193,82.7,87.8
23195,73.7,75.0
23196,76.0,74.5
23197,74.3,76.2
23198,73.0,76.8
23199,86.3,85.5
23200,71.7,67.0
23203,72.0,69.2
23204,73.3,75.0
23205,81.7,76.2
23206,73.0,78.0
23207,69.0,70.0
23209,77.7,75.8
23210,67.7,74.2
23211,85.3,84.5
23213,77.7,80.2
23214,77.0,80.8
23215,88.0,84.0
23217,72.7,73.0
23218,84.3,80.0
23226,76.3,69.8
23229,79.3,80.0
23230,77.0,78.0
23231,88.3,86.8
23232,73.0,78.5
23233,85.7,85.5
23234,79.7,78.0
23235,76.7,78.2
23236,74.7,68.2
23239,74.0,77.0
23241,76.0,78.2
23242,80.7,79.0
23243,76.7,74.0
23245,86.0,84.5
23247,85.0,86.0
23248,72.7,77.2
23249,76.7,84.2
23251,77.0,76.2
23253,72.7,74.5
23255,68.0,70.8
23260,69.0,72.5
23261,67.7,74.2
23262,76.7,79.5
23263,74.0,77.5
23264,77.0,80.8
23265,77.7,72.5
23266,70.0,73.0
23267,84.7,75.8
23272,70.7,69.2
23276,81.0,78.0
23278,72.3,74.0
23280,79.0,78.5
23282,77.7,75.0
23283,79.3,70.8
23285,81.7,76.2
23289,77.0,74.5
23292,78.3,69.0
23293,73.0,78.0
23294,70.3,69.2
23295,70.7,67.5
23296,77.0,78.0
23297,72.3,73.5
23298,73.0,78.5
23299,76.7,78.5
23301,74.7,68.2
23302,83.0,83.5
23303,68.3,68.8
23304,76.3,77.8
23305,81.0,80.8
23306,89.0,84.0
23307,76.7,78.2
23312,72.3,74.0
23313,64.3,67.0
23314,81.7,76.2
23315,67.7,72.8
23316,81.0,78.0
23317,79.3,70.8
23330,72.3,74.0
23332,81.7,76.2
23333,81.0,78.0
23335,82.7,78.2
23337,72.3,74.0
23339,79.3,70.8
23340,81.7,76.2
23342,72.3,74.0
23345,72.3,74.0
23346,77.7,75.8
23354,81.0,78.0
23356,77.7,75.0
23358,80.7,79.0
23359,73.3,75.0
23360,81.7,76.2
23362,79.0,78.5
23364,81.0,78.0
23365,71.3,74.2
23367,72.3,74.0
23369,77.7,75.0
23370,76.3,69.8
23371,80.7,79.0
23373,81.7,76.2
23375,80.0,73.8
23376,79.0,78.5
23377,69.0,72.5
23378,81.0,80.8
23379,73.0,76.8
23380,79.3,80.0
23381,81.0,78.0
23382,73.0,66.8
23383,72.3,74.0
23384,71.7,67.0
23385,77.7,75.0
23390,76.0,78.2
23391,79.3,70.8
23392,69.0,72.5
23393,80.0,73.8
23394,73.0,76.8
23395,79.3,80.0
23397,73.0,66.8
23398,74.0,77.0
23399,68.3,68.8
23401,71.7,67.0
23402,79.0,78.5
23403,77.7,75.0
23404,73.3,75.0
23405,81.7,76.2
23406,80.7,79.0
23407,79.3,80.0
23408,74.0,77.0
23412,78.3,69.0
23413,77.7,75.8
23414,69.0,70.0
23415,70.3,69.2
23417,75.3,69.0
23418,64.3,67.0
23419,75.0,77.5
23420,72.3,73.5
23421,67.7,72.8
23422,76.0,74.5
23423,74.3,76.2
23424,76.7,78.2
23427,81.0,80.8
23428,76.3,77.8
23432,71.7,67.0
23433,77.7,75.0
23435,79.3,70.8
23436,80.7,79.0
23437,73.0,78.0
23438,82.7,78.2
23439,70.7,67.5
23440,69.0,70.0
23447,75.3,69.0
23450,75.0,77.5
23452,68.3,68.8
23453,84.3,80.0
23454,89.0,84.0
23455,73.0,76.8
23456,86.3,85.5
23457,71.7,67.0
23458,77.7,75.8
23459,78.3,69.0
23461,82.7,78.2
23462,77.7,75.0
23463,77.7,75.0
23464,80.7,79.0
23471,70.7,69.2
23474,69.0,72.5
23483,78.3,69.0
23484,82.7,78.2
23485,70.7,67.5
23486,70.3,69.2
23489,80.0,73.8
23490,77.0,74.5
23492,72.3,73.5
23495,70.7,69.2
23496,81.0,80.8
23497,86.3,85.5
23498,74.3,76.2
23499,84.3,80.0
23500,85.3,84.5
23501,86.0,84.5
23502,82.3,77.5
23503,73.0,78.5
23506,72.7,73.0
23507,71.0,74.5
23510,74.0,77.5
23516,77.7,75.0
23517,76.7,74.0
23518,79.3,70.8
23519,76.0,78.2
23520,74.0,77.0
23521,89.0,84.0
23523,77.0,78.0
23524,76.3,69.8
23526,68.3,66.0
23527,88.3,86.8
23531,79.7,78.0
23532,73.7,75.0
23534,70.7,72.0
23538,72.0,69.2
23542,76.7,84.2
23543,88.0,84.0
23544,72.3,73.5
23545,82.7,87.8
23549,83.0,83.5
23551,72.7,73.8
23553,85.0,86.0
23555,73.0,78.0
23556,69.0,70.0
23557,77.7,75.8
23558,70.7,69.2
23562,68.0,68.0
23572,76.3,69.8
23573,74.7,68.2
23575,81.0,78.0
23576,81.7,76.2
23577,79.0,78.5
23578,80.7,79.0
23579,72.3,74.0
23580,75.3,69.0
23582,64.3,67.0
23583,75.0,77.5
23585,67.7,72.8
23586,76.0,74.5
23587,73.0,76.8
23588,68.3,68.8
23589,76.3,77.8
23590,76.7,78.2
23591,84.7,75.8
23592,86.0,84.5
23593,70.0,73.0
23594,72.0,69.2
23595,77.0,80.8
23599,85.7,85.5
23600,77.0,78.0
23601,68.3,66.0
23602,76.7,84.2
23603,77.7,80.2
23604,88.0,84.0
23606,72.3,73.5
23607,88.3,86.8
23608,77.7,72.5
23612,83.0,83.5
23613,67.7,74.2
23614,79.7,78.0
23616,72.7,73.8
23618,85.0,86.0
23619,76.7,79.5
23623,76.7,78.2
23624,73.0,78.5
23627,59.7,65.8
23629,73.0,66.8
23630,82.7,78.2
23631,70.3,69.2
23632,70.7,67.5
23633,78.3,69.0
23636,82.7,78.2
23647,57.7,63.2
23648,82.7,78.2
23649,64.3,67.0
23653,85.3,84.5
23654,74.0,77.5
23655,72.0,69.2
23656,76.0,78.2
23658,84.7,75.8
23659,72.3,73.5
23665,77.7,75.8
23667,72.3,74.0
23669,70.7,67.5
23673,76.7,78.5
23674,85.0,86.0
23675,77.7,72.5
23676,80.3,81.8
23677,77.0,76.2
23678,67.7,74.2
23679,59.7,65.8
23680,68.0,70.8
23681,64.3,64.5
23684,76.0,74.5
23685,75.0,77.5
23686,80.0,73.8
23687,82.7,78.2
23689,71.7,67.0
23691,79.3,80.0
23696,76.7,84.2
23697,88.3,86.8
23698,85.7,85.5
23706,81.0,78.0
23707,73.0,66.8
23708,74.0,77.0
23710,76.7,74.0
23711,80.7,79.0
23716,72.7,73.0
23717,85.3,84.5
